id,title,facility,date,day,link,fee,isFree,price,category,location,lat,lng,tip
185,[서울/공연] [서울상상나라] 가방에 쏘옥!,서울상상나라 B1 표현놀이실,2026-07-21 ~ 2026-08-16 (화 - 일 15:00 ※매주 월요일 제외),21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158663&menuNo=200011,"8,000원(입장료 4,000원 별도)",True,0,공연,서울특별시 광진구 서울상상나라 B1 표현놀이실,37.5506,127.0776,서울상상나라 B1 표현놀이실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
186,[서울/전시] [서울시립미술관 서소문본관] 예술가의 런치박스 듀킴 [허니듀와 다육사도들],서울시립미술관 서소문본관 3층 세마엘,2026-07-21 ~ 2026-07-23 (11:30 ~ 13:00),21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158453&menuNo=200011,"10,000원 / 1인 당",True,0,전시,서울특별시 중구 서울시립미술관 서소문본관 3층 세마엘,37.5641,126.9737,서울시립미술관 서소문본관 3층 세마엘 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
187,[서울/도서관] [서울문화재단] 정책포럼 [제12회 서울문화예술포럼],"서울문화재단 청년예술청 그레이홀(서대문구 경기대로 26-26,B2)",2026-07-21 ~ 2026-07-21 (14:00),21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158501&menuNo=200013,무료,True,0,도서관,"서울특별시 서대문구 서울문화재단 청년예술청 그레이홀(서대문구 경기대로 26-26,B2)",37.5610,126.9622,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
188,"[서울/전시] [한성백제박물관] 성인 대상 [읽고 쓰는 백제사Season2 삼국유사, 한시편]",한성백제박물관 교육실,2026-07-20 ~ 2026-08-31 (매주 월요일 14:00~16:00 대체 휴무일 제외),20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158489&menuNo=200011,무료,True,0,전시,서울특별시 송파구 한성백제박물관 교육실,37.5154,127.1209,한성백제박물관 교육실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
189,[서울/도서관] [구립증산도서관] 하계 부모교육 특강 - 친구에게 휘둘리지 않는 아이의 단단한 말하기,구립증산도서관 2층 강당,2026-07-20 ~ 2026-07-20 (10:00 ~ 12:00),20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158517&menuNo=200011,무료,True,0,도서관,서울특별시 은평구 구립증산도서관 2층 강당,37.5828,126.9077,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
190,[서울/영화] [서울영화센터] 스마트폰으로 만드는 나만의 영화 - Ⅱ.프리프로덕션,서울영화센터 7층 다목적실,2026-07-18 ~ 2626-08-08 (매주 토요일 10:30 ~ 13:30),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158497&menuNo=200011,"40,000원",True,0,영화,서울특별시 중구 서울영화센터 7층 다목적실,37.5642,126.9921,서울영화센터 7층 다목적실 기밀 스크린 근처 어두운 자리를 확보하십시오. 쉿! 퇴근 길 조용히 잠입해서 공짜 시네마 낭만을 가로채는 미션입니다.
191,[서울/공연] [동작문화재단] 2026 까망돌어울마당 아트홀 하반기 정기 기획공연 [까망돌 칸타빌레],까망돌어울마당 아트홀,2026-07-18 ~ 2026-12-09 (둘째주 수요일 19:00 또는 셋째주 토요일 14:00(프로그램 별 상이)),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158401&menuNo=200008,0,True,0,공연,서울특별시 동작구 까망돌어울마당 아트홀,37.5051,126.9606,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
192,[서울/공연] 2026 서울문학기행,"기행, 강연별 상이",2026-07-18 ~ 2026-10-31 (상세 시간내용 참조),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158378&menuNo=200011,무료,True,0,공연,"서울특별시 마포구 기행, 강연별 상이",37.5638,126.9082,"기행, 강연별 상이 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요."
193,"[서울/전시] [갤러리 그라프] 기획전시 - 유가월, 마리노 후나하시 《여과된 풍경》",갤러리 그라프 전시실,"2026-07-18 ~ 2026-08-22 (화-토 11:00 ~ 19:00 (일, 월 휴무))",18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158576&menuNo=200009,무료,True,0,전시,서울특별시 강남구 갤러리 그라프 전시실,37.5235,127.0467,갤러리 그라프 전시실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
194,[서울/공연] [은평문화재단] 가가호호 - [춤추는 여름방학],구립은평뉴타운도서관 2층 다목적실,2026-07-18 ~ 2026-08-08 (10:00 ~ 12:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158288&menuNo=200011,무료,True,0,공연,서울특별시 은평구 구립은평뉴타운도서관 2층 다목적실,37.6372,126.9331,구립은평뉴타운도서관 2층 다목적실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
195,[서울/체험] [남산골한옥마을] 2026 남산골 여름나기 [여름다과],남산골한옥마을 옥인동 가옥,"2026-07-18 ~ 2026-08-02 (매주 주말 13:00~14:10, 15:00~16:10)",18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158428&menuNo=200011,"20,000",True,0,체험,서울특별시 중구 남산골한옥마을 옥인동 가옥,37.5593,126.9944,남산골한옥마을 옥인동 가옥 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
196,"[서울/공연] [송파 청년아티스트센터] 3기 릴레이 개인전 [Far-Sighted, Near-Sighted-티조현리]",송파 청년아티스트센터 지하1층 아트스페이스,"2026-07-18 ~ 2026-07-30 (10:00 ~ 18:00, 일요일 및 공휴일 휴관)",18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158587&menuNo=200009,무료,True,0,공연,서울특별시 송파구 송파 청년아티스트센터 지하1층 아트스페이스,37.5341,127.1160,송파 청년아티스트센터 지하1층 아트스페이스 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
197,[서울/공연] [꿈의숲아트센터] 올리브와 찐콩 [피노키오 트라이얼],꿈의숲아트센터 퍼포먼스홀,"2026-07-18 ~ 2026-07-19 (토요일 11:00 / 15:00 , 일요일 14:00)",18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158210&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 강북구 꿈의숲아트센터 퍼포먼스홀,37.6203,127.0443,꿈의숲아트센터 퍼포먼스홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
198,[서울/공연] 2026 윤성주 춤 아카데미 창단 공연 [월-月],국립국악원 예악당,2026-07-18 ~ 2026-07-19 (7.18. (토) 19:00 / 7.19. (일) 15:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158205&menuNo=200008,"R석 50,000원 / S석 30,000원(학생, 예술인패스 30% /경로,국가유공자, 장애인 50%할인)",True,0,공연,서울특별시 서초구 국립국악원 예악당,37.4777,127.0098,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
199,[서울/공연] [서울남산국악당] 소나기 Project 20th [삼채 三彩],서울남산국악당 크라운해태홀,2026-07-18 ~ 2026-07-18 (토 15:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158290&menuNo=200008,"전석 30,000원",True,0,공연,서울특별시 중구 서울남산국악당 크라운해태홀,37.5583,126.9940,서울남산국악당 크라운해태홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
200,[서울/공연] [Grown - up : 어른이 되어가는 것] 몰입형재즈 공연 X 소셜링,"블루트레인 재즈클럽, 면목로 182 지하 1층",2026-07-18 ~ 2026-07-18 (18:00 ~ 20:30),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158360&menuNo=200008,"얼리버드 할인 7/5 (일) 까지 39,000원",True,0,공연,"서울특별시 광진구 블루트레인 재즈클럽, 면목로 182 지하 1층",37.5693,127.0832,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
201,[서울/전시] [서울갤러리] 런치 스테이지 [싱어송라이터 장여름],서울갤러리 지하 1층 공연장,2026-07-18 ~ 2026-07-18 (4:00 ~ 14:30),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158532&menuNo=200008,무료,True,0,전시,서울특별시 중구 서울갤러리 지하 1층 공연장,37.5664,126.9779,서울갤러리 지하 1층 공연장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
202,"[서울/강연] [서울문화예술교육센터 강북] 일상의 무대 [7월 워크숍 : 오늘, 우리는 광대] (초등학생 + 가족 대상)","2층 예술당솔샘, 움직임창작실1","2026-07-18 ~ 2026-07-18 (1회차 | 10:30~12:30 (120'), 2회차 | 14:30~16:30 (120'))",18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158519&menuNo=200011,무료,True,0,강연,"서울특별시 강북구 2층 예술당솔샘, 움직임창작실1",37.6196,127.0177,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
203,"[서울/공연] [살롱클래식] 듀오 트라베르소 - 여름, 슈베르트, 그리고 방랑",라율아트홀,2026-07-18 ~ 2026-07-18 (17:00 ~ 18:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158605&menuNo=200008,"전석 30,000원",True,0,공연,서울특별시 서초구 라율아트홀,37.4824,127.0126,라율아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
204,"[서울/공연] 동시대 윤리, 사회적 모델 너머로",서울연극센터,2026-07-18 ~ 2026-07-18 (11:30 ~ 13:30),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158458&menuNo=200011,무료,True,0,공연,서울특별시 종로구 서울연극센터,37.5834,127.0013,서울연극센터 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
205,[서울/전시] [용산역사박물관] 2026 용산역사박물관 [월간 청음회] 7월,용산역사박물관 1층 로비,2026-07-18 ~ 2026-07-18 (토 15:00 ~ 15:50),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158215&menuNo=200008,무료,True,0,전시,서울특별시 용산구 용산역사박물관 1층 로비,37.5257,126.9658,용산역사박물관 1층 로비 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
206,[서울/공연] 시나브로 가슴에 [도깨비 운동회],서울돈화문국악당,2026-07-18 ~ 2026-07-18 (토 11:00 / 15:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158427&menuNo=200008,전석 2만원,True,0,공연,서울특별시 종로구 서울돈화문국악당,37.5773,126.9907,서울돈화문국악당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
207,[서울/공연] 2026 까망돌어울마당 아트홀 상반기 정기 기획공연 [까망돌 칸타빌레] 7회차 해의 아이들의 [삼양동화],까망돌어울마당 아트홀,2026-07-18 ~ 2026-07-18 (14:00~15:00),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158403&menuNo=200008,0,True,0,공연,서울특별시 동작구 까망돌어울마당 아트홀,37.5051,126.9606,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
208,[서울/도서관] [광진문화재단] 나루아티스트 X 롯데백화점 건대스타시티점 특별기획전 [일상 속의 예술 산책],롯데백화점 건대스타시티점 [10층],2026-07-17 ~ 2026-08-17 (월 - 목 (10:30 ~ 20:00) / 금 - 일(10:30 ~ 20:30)),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158591&menuNo=200009,무료,True,0,도서관,서울특별시 광진구 롯데백화점 건대스타시티점 [10층],37.5390,127.0714,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
209,[서울/공연] DDP 여름 스페셜투어 2026,"DDP 라운지 투어데스크 (아트홀 1층 A3, A4 출입문)",2026-07-17 ~ 2026-08-08 (매주 금?토요일 20:00 ~ 21:00),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158609&menuNo=200011,"일반 10,000원 ※ 현장결제는 카드 결제만 가능",True,0,공연,"서울특별시 중구 DDP 라운지 투어데스크 (아트홀 1층 A3, A4 출입문)",37.5674,127.0098,"DDP 라운지 투어데스크 (아트홀 1층 A3, A4 출입문) 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요."
210,[서울/전시] [서울공예박물관] 임페리얼 골드: 자수(3?4기),서울공예박물관 전시3동 1층 교육실,"2026-07-17 ~ 2026-07-25 ([1차시] 14:00~17:00, [2차시] 14:00~17:40(180분))",17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158585&menuNo=200011,무료,True,0,전시,서울특별시 종로구 서울공예박물관 전시3동 1층 교육실,37.5766,126.9835,서울공예박물관 전시3동 1층 교육실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
211,[서울/공연] [세종문화회관] 여유와 설빈 on Sync Next 26,세종S씨어터,2026-07-17 ~ 2026-07-17 (7.17(금) 1회차 19:30 / 7.18(토) 1회차 19:30 / 7.19(일) 1회차 15:00),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158340&menuNo=200013,"지정석 55,000원 자유석 55,000원",True,0,공연,서울특별시 종로구 세종S씨어터,37.5726,126.9760,세종S씨어터 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
212,[서울/공연] 2026년 야간 공연 관람권_[없는 잘못],미아리고개예술극장,2026-07-17 ~ 2026-07-17 (금 18:00),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158414&menuNo=200008,"야간 공연 관람권 10,000원",True,0,공연,서울특별시 성북구 미아리고개예술극장,37.5979,127.0215,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
213,[서울/전시] [서울백제어린이박물관] 초등1-3학년 동반가족 대상 [뮤지엄 휴휴프로그램4] 나라사랑,"서울백제어린이박물관 교육실, 전시실 등","2026-07-17 ~ 2026-07-17 (10:00 ~ 11:30, 13:30 ~ 15:00)",17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158628&menuNo=200011,무료,True,0,전시,"서울특별시 송파구 서울백제어린이박물관 교육실, 전시실 등",37.5240,127.1244,"서울백제어린이박물관 교육실, 전시실 등 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요."
214,[서울/공연] [운현궁] 구름재 다실,운현궁 이로당,2026-07-17 ~ 2026-07-17 (19:00 ~ 20:30),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158650&menuNo=200011,"2인 1매 30,000원",True,0,공연,서울특별시 종로구 운현궁 이로당,37.5761,126.9871,운현궁 이로당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
215,[서울/공연] [사운드나루@서울 2026] 한일 뮤지션 스토리 쇼케이스,서교스퀘어,2026-07-17 ~ 2026-07-17 (18:00 ~ 20:00),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158384&menuNo=200008,무료,True,0,공연,서울특별시 마포구 서교스퀘어,37.5508,126.9165,서교스퀘어 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
216,[서울/공연] [송파문화재단] 2026 송파 문화예술 활성화 지원사업 선정작 [발레 블러썸],송파문화예술회관 송파아트홀,2026-07-17 ~ 2026-07-17 (17:00 ~ 18:20),17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158224&menuNo=200008,무료,True,0,공연,서울특별시 송파구 송파문화예술회관 송파아트홀,37.5024,127.0935,송파문화예술회관 송파아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
217,[서울/도서관] [마포구립서강도서관] 7~10월/읽는 인간_호모 부커스 Ⅲ. [마르셀 프루스트의 『잃어버린 시간을 찾아서』 읽기],"온라인(ZOOM), 서강도서관 3층 세미나실",2026-07-16 ~ 2026-10-29 (매주 목요일 19:00 ~ 21:00),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158339&menuNo=200011,무료,True,0,도서관,"서울특별시 마포구 온라인(ZOOM), 서강도서관 3층 세미나실",37.5477,126.9321,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
218,[서울/전시] [서울시립 사진미술관] 마틴 파 : We Are Martin Parr,"서울시립 사진미술관 2층 영상홀, 서울시립 사진미술관 2층 1,2,3,4전시실",2026-07-16 ~ 2026-10-18 (평일(화-금) 10:00~20:00 토?일?공휴일 10:00~19:00 (상세 관람시간 홈페이지 참조)),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158468&menuNo=200009,무료,True,0,전시,"서울특별시 도봉구 서울시립 사진미술관 2층 영상홀, 서울시립 사진미술관 2층 1,2,3,4전시실",37.6555,127.0489,"서울시립 사진미술관 2층 영상홀, 서울시립 사진미술관 2층 1,2,3,4전시실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요."
219,[서울/공연] [문화실험공간 호수] 월간 호수랩 8월: 예술로 더위격파!,문화실험공간 호수 3층 강의실,2026-07-16 ~ 2026-08-31 (프로그램별 상이),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158615&menuNo=200011,프로그램 별 상이,True,0,공연,서울특별시 송파구 문화실험공간 호수 3층 강의실,37.5103,127.1011,문화실험공간 호수 3층 강의실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
220,[서울/공연] 7월 국회문화극장 [흘려보낸 여름],국회의원회관 2층 대회의실,2026-07-16 ~ 2026-07-16 (목요일 19:00 ~ 21:00),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158438&menuNo=200013,무료,True,0,공연,서울특별시 영등포구 국회의원회관 2층 대회의실,37.5329,126.9164,국회의원회관 2층 대회의실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
221,[서울/공연] NEC첼로앙상블 정기연주회,세종체임버홀,2026-07-16 ~ 2026-07-16 (19:30),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158451&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 종로구 세종체임버홀,37.5726,126.9760,세종체임버홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
222,[서울/도서관] 서울디자인런2026@SUP [제도의 지형 - 순환경제 규제가 만드는 기회],서울새활용플라자 5층 교육실,2026-07-16 ~ 2026-07-16 (15:00 ~ 17:30),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158481&menuNo=200011,무료,True,0,도서관,서울특별시 성동구 서울새활용플라자 5층 교육실,37.5587,127.0579,서울새활용플라자 5층 교육실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
223,[서울/공연] [중구문화재단] SAC ON SCREEN : 티에리 위에의 어린왕자,충무아트센터 씨네마,2026-07-16 ~ 2026-07-16 (11:00 ~ 12:24),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158528&menuNo=200008,무료,True,0,공연,서울특별시 중구 충무아트센터 씨네마,37.5659,127.0148,충무아트센터 씨네마 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
224,[서울/공연] [서울시립교향악단] 2026 서울시향 퇴근길 토크 콘서트 Ⅱ : 여름 음악 축제 ②,대한성공회 서울주교좌성당,2026-07-16 ~ 2026-07-16 (19:30 ~ 21:00),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158268&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 중구 대한성공회 서울주교좌성당,37.5675,126.9753,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
225,"[서울/공연] [서초문화재단] 서리풀 서초9 시리즈 3 [그녀는 사랑하고, 그는 꿈꾼다 Sie liebt, Ertraumt]",심산기념문화센터 2층 반포심산아트홀,2026-07-16 ~ 2026-07-16 (목요일 19:30),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158374&menuNo=200008,R석 2만원 S석 1만5천원,True,0,공연,서울특별시 서초구 심산기념문화센터 2층 반포심산아트홀,37.4988,126.9912,심산기념문화센터 2층 반포심산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
226,[서울/공연] 제9회 동아주니어콩쿠르 특전독주회 [박주원 피아노 독주회],라율아트홀,2026-07-16 ~ 2026-07-16 (19:30 ~ 20:30),16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158457&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 서초구 라율아트홀,37.4824,127.0126,라율아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
227,[경기/공연] 제38회 춘천인형극제,춘천인형극장 등 춘천시 일원,2026-07-31 10:30 ~ 21:00,31,https://www.cocobau.com,유료,False,15000,공연,강원특별자치도 춘천시 영서로 3017,37.9210,127.7201,춘천인형극장 등 춘천시 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
228,[경기/공연] 2026 제13회 연천 DMZ 국제음악제 <정전 73주년 기념음악회>,연천수레울아트홀,2026-07-27 19:30 ~ 21:00,27,http://sureul.co.kr/,무료,True,0,공연,경기도 연천군 연천읍 문화로 150,38.1071,127.0797,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
229,[경기/공연] 2026 제13회 연천 DMZ 국제음악제,연천수레울아트홀,2026-07-27 19:30 ~ 21:30,27,http://sureul.co.kr/,무료,True,0,공연,경기도 연천군 연천읍 문화로 150,38.1071,127.0797,연천수레울아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
230,[경기/공연] 제177회 정기연주회<헨델: 메시아>,부천아트센터 콘서트홀,2026-12-16 19:30 ~ 21:30,16,https://www.bac.or.kr/,유료,True,0,공연,경기도 부천시 원미구 소향로 165,37.5036,126.7653,부천아트센터 콘서트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
231,[경기/공연] 기획연주회 <재즈와 캐롤>,부천아트센터 콘서트홀,2026-12-04 19:30 ~ 21:30,4,https://www.bac.or.kr/,유료,True,0,공연,경기도 부천시 원미구 소향로 165,37.5036,126.7653,부천아트센터 콘서트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
232,[경기/공연] 어린이를 위한 음악회Ⅱ,부천아트센터 콘서트홀,2026-12-03 11:00 ~ 12:00,3,https://www.bac.or.kr/,유료,True,0,공연,경기도 부천시 원미구 소향로 165,37.5036,126.7653,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
233,[경기/공연] 제341회 정기연주회,부천아트센터 콘서트홀,2026-11-26 19:30 ~ 21:30,26,https://www.bac.or.kr/,유료,True,0,공연,경기도 부천시 원미구 소향로 165,37.5036,126.7653,부천아트센터 콘서트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
234,[경기/공연] 1234 콘서트 <오르간과 합창음악>,부천아트센터 콘서트홀,2026-11-19 19:30 ~ 21:30,19,https://www.bac.or.kr/,유료,True,0,공연,경기도 부천시 원미구 소향로 165,37.5036,126.7653,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
